Date,P,X,r,M,D,delta,V_proxy
2004-08-05,72.66908264160156,4.285916020929787,-0.016469092000633623,4.349805885381635,0.06388986445184752,0.06189168708534376,0.014132913064349146
2004-08-06,71.63003540039062,4.271514474838029,-0.014401546091757922,4.349805885381635,0.07829141054360544,0.07530507857259205,0.016661103124573744
2004-08-09,71.73056030273438,4.272916881382537,0.0014024065445079614,4.349805885381635,0.07688900399909748,0.07400737061873364,0.016683361225976807
2004-08-10,72.65569305419922,4.285731749701759,0.012814868319221517,4.349805885381635,0.06407413567987597,0.06206453753001728,0.01874609728709452
2004-08-11,72.50819396972656,4.28369957574641,-0.002032173955348604,4.349805885381635,0.06610630963522457,0.06396865014932074,0.01868135533317921
2004-08-12,71.71721649169922,4.272730837215499,-0.010968738530911182,4.349805885381635,0.07707504816613575,0.07417963012171569,0.01966869981197136
2004-08-13,71.85796356201172,4.274691442319326,0.0019606051038270067,4.349805885381635,0.07511444306230874,0.07236268140186353,0.019708805575990734
2004-08-16,72.6020736694336,4.284993484362694,0.010302042043368154,4.349805885381635,0.06481240101894059,0.06275672723096726,0.02081804696323263
2004-08-17,73.01099395751953,4.2906100319668266,0.005616547604132549,4.349805885381635,0.05919585341480804,0.05747784510354548,0.019208952821424114
2004-08-18,73.7618408203125,4.300841535828359,0.010231503861532154,4.349805885381635,0.04896434955327589,0.04778492401376255,0.01615750706381562
2004-08-19,73.54730224609375,4.297928767191795,-0.002912768636563534,4.349805885381635,0.05187711818983942,0.050554470739817337,0.016170230097913043
2004-08-20,74.0634994506836,4.304922825931172,0.006994058739376641,4.349805885381635,0.04488305945046278,0.043890716759086734,0.015895817449338476
2004-08-23,73.87578582763672,4.302385112930421,-0.0025377130007511184,4.349805885381635,0.0474207724512139,0.046313971654103,0.01593007424025283
2004-08-24,73.97634887695312,4.303745432347178,0.001360319416757072,4.349805885381635,0.04606045303445683,0.045015771248835046,0.014855265134659103
2004-08-25,74.47913360595703,4.310519000328073,0.006773567980895123,4.349805885381635,0.039286885053561704,0.038525163183623534,0.015319837553726241
2004-08-26,74.47913360595703,4.310519000328073,0.0,4.349805885381635,0.039286885053561704,0.038525163183623534,0.015091202753329617
2004-08-27,74.71375274658203,4.313664181573219,0.003145181245145956,4.349805885381635,0.03614170380841575,0.03549639003569849,0.01514089121812421
2004-08-30,74.09700775146484,4.305375150264901,-0.008289031308318151,4.349805885381635,0.0444307351167339,0.04345814744113374,0.015952479433067317
2004-08-31,74.48584747314453,4.310609140536106,0.00523399027120508,4.349805885381635,0.03919674484552882,0.038438491735582,0.01553639557780624
2004-09-01,74.6266098022461,4.312497143369491,0.001888002833385194,4.349805885381635,0.037308742012143625,0.036621346035165425,0.015581204909762482
2004-09-02,75.47130584716797,4.323752529011374,0.011255385641883109,4.349805885381635,0.026053356370260516,0.025716895988155963,0.013759909114001875
2004-09-03,75.16292572021484,4.3196581003471834,-0.00409442866419063,4.349805885381635,0.030147785034451147,0.02969787318115502,0.011357842798791162
2004-09-07,75.65897369384766,4.326236054400321,0.00657795405313788,4.349805885381635,0.023569830981313267,0.023294232034830276,0.011878257264946
2004-09-08,75.47130584716797,4.323752529011374,-0.0024835253889472497,4.349805885381635,0.026053356370260516,0.025716895988155963,0.009886790073759836
2004-09-09,75.40425109863281,4.322863654043055,-0.000888874968318909,4.349805885381635,0.026942231338579425,0.02658252707547093,0.009844710707088622
2004-09-10,75.79308319091797,4.328007037705274,0.005143383662218781,4.349805885381635,0.021798847676360644,0.021562969860200787,0.008662089455858392
2004-09-13,76.04110717773438,4.331274077978907,0.003267040273633448,4.349805885381635,0.018531807402727196,0.01836114928703847,0.008748142161040912
2004-09-14,76.19530487060547,4.333299844922945,0.002025766944037777,4.349805885381635,0.01650604045868942,0.016370562200257233,0.007462585095288623
2004-09-15,75.61878967285156,4.325704792950562,-0.007595051972383082,4.349805885381635,0.0241010924310725,0.023812980349415924,0.00779193910945741
2004-09-16,75.84668731689453,4.328714030706251,0.0030092377556885097,4.349805885381635,0.021091854675383992,0.02087097713981434,0.006587024301039002
2004-09-17,76.16912841796875,4.332956241729874,0.004242211023623099,4.349805885381635,0.016849643651760893,0.01670848235733724,0.006706877179847898
2004-09-20,75.71141815185547,4.326928983307576,-0.0060272584222973435,4.349805885381635,0.022876902074058236,0.0226172098372881,0.006548255608983121
2004-09-21,76.04122161865234,4.331275582965303,0.0043465996577269905,4.349805885381635,0.018530302416331246,0.01835967193281063,0.006705162669493799
2004-09-22,75.09204864501953,4.318714676267525,-0.012560906697778762,4.349805885381635,0.031091209114110008,0.03061284789968488,0.008669829112242983
2004-09-23,74.68817138671875,4.313321731363669,-0.0053929449038552235,4.349805885381635,0.03648415401796523,0.035826627950793055,0.008458182269700033
2004-09-24,75.03153228759766,4.317908455681473,0.004586724317803714,4.349805885381635,0.03189742970016152,0.03139407281544149,0.008723261573290933
